student_id,course_id,semester,year
2019000341,109,Odd,2019
2019000341,106,Odd,2019
2019000342,102,Odd,2019
2019000342,108,Odd,2019
2019000343,104,Odd,2019
2019000343,101,Odd,2019
2019000343,110,Odd,2019
2019000344,105,Even,2019
2019000344,109,Even,2019
2019000344,107,Even,2019
2019000345,101,Even,2019
2019000345,104,Even,2019
2019000345,105,Even,2019
2019000346,106,Odd,2019
2019000346,105,Odd,2019
2019000347,107,Even,2019
2019000347,110,Even,2019
2019000347,108,Even,2019
2019000348,103,Even,2019
2019000348,108,Even,2019
2019000348,109,Even,2019
2019000349,105,Even,2019
2019000349,102,Even,2019
2019000349,107,Even,2019
2019000349,101,Even,2019
2019000350,103,Odd,2019
2019000350,109,Odd,2019
2019000350,105,Odd,2019
2019000350,110,Odd,2019
2019000351,106,Even,2019
2019000351,105,Even,2019
2019000352,110,Even,2019
2019000352,107,Even,2019
2019000352,103,Even,2019
2019000353,108,Even,2019
2019000353,101,Even,2019
2019000353,106,Even,2019
2019000354,101,Even,2019
2019000354,102,Even,2019
2019000354,107,Even,2019
2019000355,103,Even,2019
2019000355,101,Even,2019
2019000355,110,Even,2019
2019000355,107,Even,2019
2019000356,103,Odd,2019
2019000356,102,Odd,2019
2019000357,106,Odd,2019
2019000357,110,Odd,2019
2019000357,107,Odd,2019
2019000357,105,Odd,2019
2019000358,103,Even,2019
2019000358,108,Even,2019
2019000358,106,Even,2019
2019000358,110,Even,2019
2019000359,110,Even,2019
2019000359,103,Even,2019
2019000360,106,Odd,2019
2019000360,105,Odd,2019
2019000360,104,Odd,2019
2019000361,103,Even,2019
2019000361,108,Even,2019
2019000362,102,Even,2019
2019000362,105,Even,2019
2019000362,109,Even,2019
2019000362,106,Even,2019
2019000363,110,Even,2019
2019000363,105,Even,2019
2019000364,102,Odd,2019
2019000364,103,Odd,2019
2019000365,103,Even,2019
2019000365,108,Even,2019
2019000365,102,Even,2019
2019000366,106,Odd,2019
2019000366,102,Odd,2019
2019000366,105,Odd,2019
2019000366,103,Odd,2019
2019000367,103,Odd,2019
2019000367,106,Odd,2019
2019000367,104,Odd,2019
2019000367,101,Odd,2019
2019000368,104,Odd,2019
2019000368,108,Odd,2019
2019000369,109,Odd,2019
2019000369,106,Odd,2019
2019000369,108,Odd,2019
2019000370,102,Even,2019
2019000370,110,Even,2019
2019000370,105,Even,2019
2019000370,104,Even,2019
2019000371,107,Even,2019
2019000371,110,Even,2019
2019000371,102,Even,2019
2019000371,108,Even,2019
2019000372,102,Even,2019
2019000372,108,Even,2019
2019000372,109,Even,2019
2019000372,106,Even,2019
2019000373,109,Odd,2019
2019000373,103,Odd,2019
2019000374,109,Odd,2019
2019000374,101,Odd,2019
2019000374,102,Odd,2019
2019000375,103,Odd,2019
2019000375,110,Odd,2019
2019000375,106,Odd,2019
2019000376,109,Even,2019
2019000376,105,Even,2019
2019000376,102,Even,2019
2019000377,109,Odd,2019
2019000377,105,Odd,2019
2019000378,105,Odd,2019
2019000378,109,Odd,2019
2019000378,102,Odd,2019
2019000378,110,Odd,2019
2019000379,110,Even,2019
2019000379,103,Even,2019
2019000379,109,Even,2019
2019000379,106,Even,2019
2019000380,101,Even,2019
2019000380,110,Even,2019
2019000380,102,Even,2019
2019000380,109,Even,2019
2019000381,104,Even,2019
2019000381,107,Even,2019
2019000381,101,Even,2019
2019000381,110,Even,2019
2019000382,105,Even,2019
2019000382,108,Even,2019
2019000382,104,Even,2019
2019000382,107,Even,2019
2019000383,108,Odd,2019
2019000383,102,Odd,2019
2019000383,101,Odd,2019
2019000384,107,Odd,2019
2019000384,108,Odd,2019
2019000384,109,Odd,2019
2019000385,110,Even,2019
2019000385,103,Even,2019
2019000385,106,Even,2019
2019000386,106,Even,2019
2019000386,107,Even,2019
2019000386,103,Even,2019
2019000386,109,Even,2019
2019000387,109,Even,2019
2019000387,102,Even,2019
2019000387,106,Even,2019
2019000387,110,Even,2019
2019000388,105,Odd,2019
2019000388,108,Odd,2019
2019000389,102,Even,2019
2019000389,101,Even,2019
2019000390,110,Odd,2019
2019000390,107,Odd,2019
2019000390,104,Odd,2019
2019000391,110,Odd,2019
2019000391,106,Odd,2019
2019000391,104,Odd,2019
2019000392,109,Even,2019
2019000392,108,Even,2019
2019000392,110,Even,2019
2019000393,101,Even,2019
2019000393,102,Even,2019
2019000393,107,Even,2019
2019000394,104,Odd,2019
2019000394,106,Odd,2019
2019000395,105,Even,2019
2019000395,108,Even,2019
2019000396,109,Even,2019
2019000396,101,Even,2019
2019000396,102,Even,2019
2019000397,105,Even,2019
2019000397,106,Even,2019
2019000398,101,Odd,2019
2019000398,107,Odd,2019
2019000398,110,Odd,2019
2019000399,109,Even,2019
2019000399,105,Even,2019
2019000399,102,Even,2019
2019000400,108,Odd,2019
2019000400,109,Odd,2019
2019000400,105,Odd,2019
2019000400,107,Odd,2019
2019000401,102,Even,2019
2019000401,107,Even,2019
2019000402,109,Odd,2019
2019000402,106,Odd,2019
2019000402,103,Odd,2019
2019000403,109,Odd,2019
2019000403,107,Odd,2019
2019000403,101,Odd,2019
2019000403,108,Odd,2019
2019000404,106,Even,2019
2019000404,108,Even,2019
2019000405,110,Odd,2019
2019000405,109,Odd,2019
2019000406,110,Even,2019
2019000406,106,Even,2019
2019000406,103,Even,2019
2019000407,105,Even,2019
2019000407,106,Even,2019
2019000407,108,Even,2019
2019000407,109,Even,2019
2019000408,101,Odd,2019
2019000408,106,Odd,2019
2019000408,109,Odd,2019
2019000409,110,Even,2019
2019000409,105,Even,2019
2019000409,101,Even,2019
2019000410,110,Even,2019
2019000410,104,Even,2019
2019000410,101,Even,2019
2019000411,109,Odd,2019
2019000411,107,Odd,2019
2019000412,104,Odd,2019
2019000412,101,Odd,2019
2019000412,102,Odd,2019
2019000412,108,Odd,2019
2019000413,106,Even,2019
2019000413,107,Even,2019
2019000413,103,Even,2019
2019000414,104,Odd,2019
2019000414,107,Odd,2019
2019000414,108,Odd,2019
2019000414,109,Odd,2019
2019000415,103,Even,2019
2019000415,109,Even,2019
2019000415,104,Even,2019
2019000415,105,Even,2019
2019000416,108,Odd,2019
2019000416,109,Odd,2019
2019000416,107,Odd,2019
2019000416,103,Odd,2019
2019000417,109,Even,2019
2019000417,106,Even,2019
2019000417,110,Even,2019
2019000418,108,Even,2019
2019000418,104,Even,2019
2019000418,109,Even,2019
2019000418,103,Even,2019
2019000419,105,Odd,2019
2019000419,110,Odd,2019
2019000420,108,Even,2019
2019000420,106,Even,2019
2019000420,110,Even,2019
2019000420,103,Even,2019
2019000421,102,Even,2019
2019000421,109,Even,2019
2019000421,107,Even,2019
2019000422,103,Even,2019
2019000422,105,Even,2019
2019000422,101,Even,2019
2019000423,102,Even,2019
2019000423,106,Even,2019
2019000423,108,Even,2019
2019000423,109,Even,2019
2019000424,108,Even,2019
2019000424,104,Even,2019
2019000424,109,Even,2019
2019000424,107,Even,2019
2019000425,105,Odd,2019
2019000425,103,Odd,2019
2019000425,102,Odd,2019
2019000425,110,Odd,2019
2019000426,101,Odd,2019
2019000426,109,Odd,2019
2019000427,104,Even,2019
2019000427,101,Even,2019
2019000427,102,Even,2019
2019000427,110,Even,2019
2019000428,108,Odd,2019
2019000428,102,Odd,2019
2019000428,103,Odd,2019
2019000428,101,Odd,2019
2019000429,108,Even,2019
2019000429,110,Even,2019
2019000429,104,Even,2019
2019000430,105,Odd,2019
2019000430,101,Odd,2019
2019000430,102,Odd,2019
2019000431,101,Odd,2019
2019000431,103,Odd,2019
2019000431,107,Odd,2019
2019000431,108,Odd,2019
2019000432,107,Odd,2019
2019000432,108,Odd,2019
2019000433,105,Odd,2019
2019000433,101,Odd,2019
2019000433,109,Odd,2019
2019000433,103,Odd,2019
2019000434,105,Odd,2019
2019000434,108,Odd,2019
2019000434,109,Odd,2019
2019000435,108,Odd,2019
2019000435,105,Odd,2019
2019000435,104,Odd,2019
2019000435,107,Odd,2019
2019000436,103,Odd,2019
2019000436,108,Odd,2019
2019000436,105,Odd,2019
2019000437,106,Odd,2019
2019000437,105,Odd,2019
2019000438,110,Even,2019
2019000438,107,Even,2019
2019000439,106,Odd,2019
2019000439,102,Odd,2019
2019000439,107,Odd,2019
2019000439,110,Odd,2019
2019000440,103,Even,2019
2019000440,108,Even,2019
2019000441,101,Even,2019
2019000441,105,Even,2019
2019000442,108,Even,2019
2019000442,105,Even,2019
2019000443,110,Even,2019
2019000443,101,Even,2019
2019000443,105,Even,2019
2019000444,104,Even,2019
2019000444,101,Even,2019
2019000444,102,Even,2019
2019000444,110,Even,2019
2019000445,107,Even,2019
2019000445,109,Even,2019
2019000446,102,Odd,2019
2019000446,105,Odd,2019
2019000446,106,Odd,2019
2019000446,109,Odd,2019
2019000447,103,Odd,2019
2019000447,108,Odd,2019
2019000448,110,Even,2019
2019000448,106,Even,2019
2019000448,107,Even,2019
2019000449,104,Even,2019
2019000449,110,Even,2019
2019000449,102,Even,2019
2019000449,105,Even,2019
2020000450,106,Odd,2020
2020000450,102,Odd,2020
2020000450,109,Odd,2020
2020000450,101,Odd,2020
2020000451,109,Even,2020
2020000451,103,Even,2020
2020000451,110,Even,2020
2020000451,108,Even,2020
2020000452,104,Odd,2020
2020000452,108,Odd,2020
2020000453,108,Even,2020
2020000453,101,Even,2020
2020000453,110,Even,2020
2020000453,102,Even,2020
2020000454,110,Even,2020
2020000454,101,Even,2020
2020000454,108,Even,2020
2020000455,101,Odd,2020
2020000455,107,Odd,2020
2020000455,105,Odd,2020
2020000455,109,Odd,2020
2020000456,104,Even,2020
2020000456,102,Even,2020
2020000456,101,Even,2020
2020000456,110,Even,2020
2020000457,102,Even,2020
2020000457,109,Even,2020
2020000457,101,Even,2020
2020000457,108,Even,2020
2020000458,105,Odd,2020
2020000458,107,Odd,2020
2020000459,107,Even,2020
2020000459,106,Even,2020
2020000460,107,Odd,2020
2020000460,110,Odd,2020
2020000460,102,Odd,2020
2020000461,106,Even,2020
2020000461,102,Even,2020
2020000461,103,Even,2020
2020000461,105,Even,2020
2020000462,103,Odd,2020
2020000462,104,Odd,2020
2020000462,101,Odd,2020
2020000462,107,Odd,2020
2020000463,108,Even,2020
2020000463,109,Even,2020
2020000463,107,Even,2020
2020000464,104,Even,2020
2020000464,108,Even,2020
2020000465,105,Odd,2020
2020000465,104,Odd,2020
2020000466,107,Odd,2020
2020000466,101,Odd,2020
2020000467,102,Odd,2020
2020000467,110,Odd,2020
2020000468,110,Odd,2020
2020000468,101,Odd,2020
2020000468,104,Odd,2020
2020000469,108,Odd,2020
2020000469,104,Odd,2020
2020000469,109,Odd,2020
2020000470,109,Odd,2020
2020000470,105,Odd,2020
2020000471,110,Even,2020
2020000471,106,Even,2020
2020000471,109,Even,2020
2020000471,102,Even,2020
2020000472,109,Even,2020
2020000472,104,Even,2020
2020000473,105,Even,2020
2020000473,101,Even,2020
2020000473,103,Even,2020
2020000474,108,Even,2020
2020000474,101,Even,2020
2020000474,106,Even,2020
2020000474,110,Even,2020
2020000475,106,Even,2020
2020000475,107,Even,2020
2020000475,109,Even,2020
2020000475,102,Even,2020
2020000476,103,Odd,2020
2020000476,109,Odd,2020
2020000476,108,Odd,2020
2020000477,105,Even,2020
2020000477,103,Even,2020
2020000478,109,Even,2020
2020000478,107,Even,2020
2020000479,109,Even,2020
2020000479,103,Even,2020
2020000479,107,Even,2020
2020000479,102,Even,2020
2020000480,106,Even,2020
2020000480,102,Even,2020
2020000481,102,Odd,2020
2020000481,109,Odd,2020
2020000481,104,Odd,2020
2020000482,107,Odd,2020
2020000482,101,Odd,2020
2020000482,102,Odd,2020
2020000483,109,Even,2020
2020000483,104,Even,2020
2020000483,108,Even,2020
2020000483,102,Even,2020
2020000484,101,Odd,2020
2020000484,104,Odd,2020
2020000484,109,Odd,2020
2020000485,108,Odd,2020
2020000485,104,Odd,2020
2020000485,109,Odd,2020
2020000485,110,Odd,2020
2020000486,106,Even,2020
2020000486,105,Even,2020
2020000486,107,Even,2020
2020000486,104,Even,2020
2020000487,105,Even,2020
2020000487,106,Even,2020
2020000487,108,Even,2020
2020000488,108,Odd,2020
2020000488,106,Odd,2020
2020000489,106,Odd,2020
2020000489,107,Odd,2020
2020000489,101,Odd,2020
2020000490,103,Even,2020
2020000490,101,Even,2020
2020000490,105,Even,2020
2020000490,108,Even,2020
2020000491,103,Odd,2020
2020000491,104,Odd,2020
2020000491,106,Odd,2020
2020000492,110,Even,2020
2020000492,104,Even,2020
2020000492,108,Even,2020
2020000493,108,Odd,2020
2020000493,110,Odd,2020
2020000493,109,Odd,2020
2020000494,106,Even,2020
2020000494,103,Even,2020
2020000494,109,Even,2020
2020000494,110,Even,2020
2020000495,109,Odd,2020
2020000495,101,Odd,2020
2020000496,101,Even,2020
2020000496,110,Even,2020
2020000497,104,Odd,2020
2020000497,102,Odd,2020
2020000498,104,Even,2020
2020000498,109,Even,2020
2020000499,101,Odd,2020
2020000499,108,Odd,2020
2020000499,109,Odd,2020
2020000500,109,Even,2020
2020000500,110,Even,2020
2020000501,101,Even,2020
2020000501,109,Even,2020
2020000502,105,Odd,2020
2020000502,101,Odd,2020
2020000502,107,Odd,2020
2020000502,108,Odd,2020
2020000503,102,Odd,2020
2020000503,109,Odd,2020
2020000504,104,Even,2020
2020000504,109,Even,2020
2020000505,105,Even,2020
2020000505,107,Even,2020
2020000505,102,Even,2020
2020000506,108,Even,2020
2020000506,104,Even,2020
2020000506,109,Even,2020
2020000507,102,Even,2020
2020000507,101,Even,2020
2020000507,110,Even,2020
2020000507,104,Even,2020
2020000508,109,Odd,2020
2020000508,108,Odd,2020
2020000508,101,Odd,2020
2020000509,103,Even,2020
2020000509,102,Even,2020
2020000509,108,Even,2020
2020000509,107,Even,2020
2020000510,106,Odd,2020
2020000510,102,Odd,2020
2020000510,101,Odd,2020
2020000510,109,Odd,2020
2020000511,110,Odd,2020
2020000511,108,Odd,2020
2020000511,105,Odd,2020
2020000511,101,Odd,2020
2020000512,105,Even,2020
2020000512,109,Even,2020
2020000512,101,Even,2020
2020000512,102,Even,2020
2020000513,104,Even,2020
2020000513,103,Even,2020
2020000514,105,Odd,2020
2020000514,103,Odd,2020
2020000515,107,Odd,2020
2020000515,109,Odd,2020
2020000515,106,Odd,2020
2020000515,104,Odd,2020
2020000516,102,Odd,2020
2020000516,109,Odd,2020
2020000516,106,Odd,2020
2020000516,101,Odd,2020
2020000517,104,Even,2020
2020000517,102,Even,2020
2020000517,106,Even,2020
2020000518,101,Even,2020
2020000518,105,Even,2020
2020000518,108,Even,2020
2020000519,106,Even,2020
2020000519,109,Even,2020
2020000520,103,Even,2020
2020000520,107,Even,2020
2020000520,102,Even,2020
2020000521,102,Even,2020
2020000521,110,Even,2020
2020000522,107,Even,2020
2020000522,103,Even,2020
2020000523,106,Odd,2020
2020000523,102,Odd,2020
2020000523,109,Odd,2020
2020000524,108,Odd,2020
2020000524,106,Odd,2020
2020000524,105,Odd,2020
2020000525,102,Even,2020
2020000525,103,Even,2020
2020000526,109,Odd,2020
2020000526,110,Odd,2020
2020000526,107,Odd,2020
2020000527,102,Odd,2020
2020000527,106,Odd,2020
2020000528,110,Even,2020
2020000528,106,Even,2020
2020000528,107,Even,2020
2020000528,101,Even,2020
2020000529,107,Odd,2020
2020000529,102,Odd,2020
2020000529,104,Odd,2020
2020000530,107,Even,2020
2020000530,103,Even,2020
2020000530,109,Even,2020
2020000530,108,Even,2020
2020000531,108,Odd,2020
2020000531,103,Odd,2020
2020000531,102,Odd,2020
2020000532,105,Even,2020
2020000532,107,Even,2020
2020000532,110,Even,2020
2020000533,106,Odd,2020
2020000533,105,Odd,2020
2020000534,108,Odd,2020
2020000534,104,Odd,2020
2020000534,110,Odd,2020
2020000534,101,Odd,2020
2020000535,101,Even,2020
2020000535,107,Even,2020
2020000535,106,Even,2020
2020000536,108,Odd,2020
2020000536,106,Odd,2020
2020000536,107,Odd,2020
2020000537,106,Even,2020
2020000537,104,Even,2020
2020000537,108,Even,2020
2020000538,107,Even,2020
2020000538,106,Even,2020
2020000539,108,Even,2020
2020000539,104,Even,2020
2020000539,106,Even,2020
2020000539,109,Even,2020
2020000540,106,Odd,2020
2020000540,102,Odd,2020
2020000540,104,Odd,2020
2020000541,109,Odd,2020
2020000541,101,Odd,2020
2020000541,108,Odd,2020
2020000541,106,Odd,2020
2020000542,105,Even,2020
2020000542,102,Even,2020
2020000542,107,Even,2020
2020000543,105,Even,2020
2020000543,104,Even,2020
2020000544,103,Even,2020
2020000544,107,Even,2020
2020000544,109,Even,2020
2020000544,101,Even,2020
2020000545,108,Odd,2020
2020000545,107,Odd,2020
2020000545,109,Odd,2020
2020000545,105,Odd,2020
2020000546,109,Odd,2020
2020000546,102,Odd,2020
2020000546,110,Odd,2020
2020000547,106,Even,2020
2020000547,103,Even,2020
2020000547,101,Even,2020
2020000547,105,Even,2020
2020000548,107,Odd,2020
2020000548,102,Odd,2020
2020000548,101,Odd,2020
2020000549,104,Even,2020
2020000549,109,Even,2020
2020000549,110,Even,2020
2020000550,107,Even,2020
2020000550,108,Even,2020
2020000550,103,Even,2020
2020000551,108,Even,2020
2020000551,102,Even,2020
2020000552,102,Even,2020
2020000552,110,Even,2020
2020000552,103,Even,2020
2020000553,106,Even,2020
2020000553,108,Even,2020
2020000553,104,Even,2020
2020000554,108,Even,2020
2020000554,102,Even,2020
2020000554,110,Even,2020
2020000555,102,Odd,2020
2020000555,105,Odd,2020
2020000555,101,Odd,2020
2020000556,106,Odd,2020
2020000556,102,Odd,2020
2020000557,104,Odd,2020
2020000557,109,Odd,2020
2020000557,103,Odd,2020
2020000557,105,Odd,2020
2020000558,109,Odd,2020
2020000558,107,Odd,2020
2020000558,108,Odd,2020
2020000559,103,Even,2020
2020000559,110,Even,2020
2020000559,107,Even,2020
2020000560,110,Even,2020
2020000560,104,Even,2020
2020000561,107,Odd,2020
2020000561,110,Odd,2020
2020000561,101,Odd,2020
2020000561,106,Odd,2020
2020000562,105,Odd,2020
2020000562,102,Odd,2020
2020000563,103,Even,2020
2020000563,106,Even,2020
2020000563,109,Even,2020
2020000563,102,Even,2020
2020000564,105,Even,2020
2020000564,108,Even,2020
2020000565,107,Even,2020
2020000565,110,Even,2020
2020000565,102,Even,2020
2020000565,103,Even,2020
2020000566,110,Odd,2020
2020000566,103,Odd,2020
2020000566,105,Odd,2020
2020000567,103,Even,2020
2020000567,106,Even,2020
2020000567,102,Even,2020
2020000567,108,Even,2020
2020000568,103,Odd,2020
2020000568,106,Odd,2020
2020000569,107,Even,2020
2020000569,110,Even,2020
2020000569,103,Even,2020
2020000569,105,Even,2020
2020000570,103,Odd,2020
2020000570,108,Odd,2020
2020000570,110,Odd,2020
2020000571,105,Even,2020
2020000571,103,Even,2020
2020000571,109,Even,2020
2020000572,110,Odd,2020
2020000572,101,Odd,2020
2020000572,106,Odd,2020
2020000573,103,Even,2020
2020000573,104,Even,2020
2020000573,107,Even,2020
2020000574,108,Even,2020
2020000574,107,Even,2020
2020000574,110,Even,2020
2020000575,102,Odd,2020
2020000575,101,Odd,2020
2020000576,101,Even,2020
2020000576,105,Even,2020
2020000576,104,Even,2020
2020000577,108,Odd,2020
2020000577,110,Odd,2020
2020000578,102,Odd,2020
2020000578,105,Odd,2020
2020000578,106,Odd,2020
2020000578,109,Odd,2020
2020000579,108,Odd,2020
2020000579,109,Odd,2020
2020000579,104,Odd,2020
2020000579,110,Odd,2020
2020000580,104,Even,2020
2020000580,105,Even,2020
2020000580,101,Even,2020
2020000580,110,Even,2020
2020000581,102,Odd,2020
2020000581,108,Odd,2020
2020000581,110,Odd,2020
2020000582,110,Even,2020
2020000582,106,Even,2020
2020000583,110,Odd,2020
2020000583,103,Odd,2020
2020000584,101,Even,2020
2020000584,106,Even,2020
2020000585,109,Even,2020
2020000585,103,Even,2020
2020000585,106,Even,2020
2020000585,108,Even,2020
2020000586,110,Odd,2020
2020000586,105,Odd,2020
2020000586,102,Odd,2020
2020000587,101,Odd,2020
2020000587,105,Odd,2020
2020000587,103,Odd,2020
2020000588,103,Odd,2020
2020000588,106,Odd,2020
2020000589,107,Even,2020
2020000589,108,Even,2020
2020000589,103,Even,2020
2020000589,105,Even,2020
2020000590,107,Odd,2020
2020000590,110,Odd,2020
2020000590,108,Odd,2020
2020000590,101,Odd,2020
2020000591,109,Even,2020
2020000591,105,Even,2020
2020000591,106,Even,2020
2020000592,106,Even,2020
2020000592,101,Even,2020
2020000592,102,Even,2020
2020000593,106,Even,2020
2020000593,102,Even,2020
2020000593,107,Even,2020
2020000593,109,Even,2020
2020000594,108,Even,2020
2020000594,105,Even,2020
2020000595,106,Even,2020
2020000595,109,Even,2020
2020000595,103,Even,2020
2020000596,101,Even,2020
2020000596,110,Even,2020
2020000596,102,Even,2020
2020000597,102,Even,2020
2020000597,103,Even,2020
2020000598,101,Odd,2020
2020000598,107,Odd,2020
2020000598,104,Odd,2020
2020000599,105,Even,2020
2020000599,103,Even,2020
2020000599,110,Even,2020
2020000599,101,Even,2020
2020000600,102,Odd,2020
2020000600,106,Odd,2020
2020000600,103,Odd,2020
2020000601,105,Odd,2020
2020000601,104,Odd,2020
2020000601,107,Odd,2020
2020000602,102,Odd,2020
2020000602,101,Odd,2020
2020000602,104,Odd,2020
2020000602,108,Odd,2020
2020000603,110,Even,2020
2020000603,104,Even,2020
2020000604,101,Odd,2020
2020000604,106,Odd,2020
2020000605,103,Odd,2020
2020000605,108,Odd,2020
2020000605,102,Odd,2020
2020000606,102,Even,2020
2020000606,110,Even,2020
2020000606,109,Even,2020
2020000607,105,Odd,2020
2020000607,103,Odd,2020
2020000607,107,Odd,2020
2020000608,103,Odd,2020
2020000608,102,Odd,2020
2020000608,101,Odd,2020
2020000608,105,Odd,2020
2020000609,106,Even,2020
2020000609,104,Even,2020
2020000609,103,Even,2020
2020000610,108,Odd,2020
2020000610,104,Odd,2020
2020000610,102,Odd,2020
2020000610,101,Odd,2020
2020000611,110,Even,2020
2020000611,107,Even,2020
2020000612,106,Even,2020
2020000612,103,Even,2020
2020000612,104,Even,2020
2020000613,102,Odd,2020
2020000613,104,Odd,2020
2020000613,105,Odd,2020
2020000613,107,Odd,2020
2020000614,105,Even,2020
2020000614,104,Even,2020
2020000614,109,Even,2020
2020000614,106,Even,2020
2020000615,101,Even,2020
2020000615,104,Even,2020
2020000615,108,Even,2020
2020000616,104,Odd,2020
2020000616,108,Odd,2020
2020000617,101,Even,2020
2020000617,106,Even,2020
2020000617,109,Even,2020
2020000617,102,Even,2020
2020000618,107,Even,2020
2020000618,106,Even,2020
2020000618,103,Even,2020
2020000618,110,Even,2020
2020000619,101,Odd,2020
2020000619,102,Odd,2020
2020000620,104,Even,2020
2020000620,101,Even,2020
2020000620,109,Even,2020
2020000621,105,Even,2020
2020000621,109,Even,2020
2020000621,107,Even,2020
2020000621,104,Even,2020
2020000622,109,Odd,2020
2020000622,110,Odd,2020
2020000623,102,Odd,2020
2020000623,105,Odd,2020
2020000623,110,Odd,2020
2020000624,109,Even,2020
2020000624,106,Even,2020
2020000625,102,Odd,2020
2020000625,105,Odd,2020
2020000625,107,Odd,2020
2020000625,106,Odd,2020
2020000626,104,Even,2020
2020000626,102,Even,2020
2020000627,108,Even,2020
2020000627,101,Even,2020
2020000628,103,Odd,2020
2020000628,102,Odd,2020
2020000628,101,Odd,2020
2020000628,106,Odd,2020
2020000629,101,Even,2020
2020000629,103,Even,2020
2020000629,108,Even,2020
2020000629,109,Even,2020
2020000630,106,Even,2020
2020000630,103,Even,2020
2020000631,102,Even,2020
2020000631,101,Even,2020
2020000631,106,Even,2020
2020000631,107,Even,2020
2020000632,109,Odd,2020
2020000632,102,Odd,2020
2020000632,105,Odd,2020
2020000633,108,Odd,2020
2020000633,109,Odd,2020
2020000633,106,Odd,2020
2020000634,110,Odd,2020
2020000634,103,Odd,2020
2020000634,106,Odd,2020
2020000635,102,Odd,2020
2020000635,110,Odd,2020
2020000635,104,Odd,2020
2020000636,101,Odd,2020
2020000636,104,Odd,2020
2020000637,106,Odd,2020
2020000637,107,Odd,2020
2020000637,103,Odd,2020
2020000638,109,Odd,2020
2020000638,107,Odd,2020
2020000639,104,Even,2020
2020000639,107,Even,2020
2020000639,106,Even,2020
2020000640,110,Odd,2020
2020000640,106,Odd,2020
2020000641,101,Odd,2020
2020000641,103,Odd,2020
2020000641,104,Odd,2020
2020000641,107,Odd,2020
2020000642,102,Even,2020
2020000642,108,Even,2020
2020000642,105,Even,2020
2020000643,102,Odd,2020
2020000643,109,Odd,2020
2020000643,108,Odd,2020
2020000644,104,Odd,2020
2020000644,105,Odd,2020
2020000644,109,Odd,2020
2020000645,106,Odd,2020
2020000645,108,Odd,2020
2020000645,104,Odd,2020
2020000646,101,Odd,2020
2020000646,107,Odd,2020
2020000647,109,Odd,2020
2020000647,106,Odd,2020
2020000648,101,Odd,2020
2020000648,107,Odd,2020
2020000648,105,Odd,2020
2020000649,109,Even,2020
2020000649,104,Even,2020
2020000650,101,Odd,2020
2020000650,103,Odd,2020
2020000650,105,Odd,2020
2020000651,104,Even,2020
2020000651,109,Even,2020
2020000652,106,Odd,2020
2020000652,108,Odd,2020
2020000652,102,Odd,2020
2020000652,105,Odd,2020
2020000653,103,Odd,2020
2020000653,107,Odd,2020
2020000653,102,Odd,2020
2020000653,105,Odd,2020
2020000654,103,Even,2020
2020000654,104,Even,2020
2020000654,105,Even,2020
2020000655,107,Even,2020
2020000655,106,Even,2020
2020000655,109,Even,2020
2020000656,104,Odd,2020
2020000656,102,Odd,2020
2020000656,110,Odd,2020
2020000657,102,Even,2020
2020000657,103,Even,2020
2020000657,110,Even,2020
2020000657,108,Even,2020
2020000658,106,Even,2020
2020000658,107,Even,2020
2020000658,102,Even,2020
2020000659,108,Even,2020
2020000659,105,Even,2020
2020000660,102,Even,2020
2020000660,110,Even,2020
2020000660,103,Even,2020
2020000661,110,Even,2020
2020000661,101,Even,2020
2020000661,104,Even,2020
2020000661,107,Even,2020
2020000662,102,Even,2020
2020000662,104,Even,2020
2020000663,109,Even,2020
2020000663,101,Even,2020
2020000663,105,Even,2020
2020000664,101,Even,2020
2020000664,107,Even,2020
2020000665,109,Odd,2020
2020000665,104,Odd,2020
2020000665,102,Odd,2020
2020000665,110,Odd,2020
2020000666,102,Odd,2020
2020000666,101,Odd,2020
2020000667,103,Even,2020
2020000667,104,Even,2020
2020000668,102,Odd,2020
2020000668,105,Odd,2020
2020000668,110,Odd,2020
2020000669,104,Odd,2020
2020000669,108,Odd,2020
2020000670,106,Odd,2020
2020000670,102,Odd,2020
2020000671,101,Even,2020
2020000671,103,Even,2020
2020000671,107,Even,2020
2020000672,101,Odd,2020
2020000672,107,Odd,2020
2020000672,109,Odd,2020
2020000673,104,Even,2020
2020000673,103,Even,2020
2020000673,105,Even,2020
2020000674,103,Even,2020
2020000674,101,Even,2020
2020000674,104,Even,2020
2020000675,107,Odd,2020
2020000675,109,Odd,2020
2020000675,108,Odd,2020
2020000676,105,Odd,2020
2020000676,107,Odd,2020
2020000677,104,Odd,2020
2020000677,109,Odd,2020
2020000677,110,Odd,2020
2020000678,106,Even,2020
2020000678,108,Even,2020
2020000678,109,Even,2020
2020000679,109,Odd,2020
2020000679,106,Odd,2020
2020000679,107,Odd,2020
2020000679,103,Odd,2020
2020000680,106,Odd,2020
2020000680,104,Odd,2020
2020000681,101,Odd,2020
2020000681,108,Odd,2020
2020000681,106,Odd,2020
2020000682,102,Odd,2020
2020000682,104,Odd,2020
2020000683,109,Even,2020
2020000683,101,Even,2020
2020000683,104,Even,2020
2020000684,103,Even,2020
2020000684,110,Even,2020
2020000684,104,Even,2020
2020000685,106,Odd,2020
2020000685,101,Odd,2020
2020000685,110,Odd,2020
2020000685,105,Odd,2020
